"","Study Area","Site","Trap Type Code","Trap Type Name","Grid Cell","UTM Zone","Easting","Northing","Longitude","Latitude","General Location","Site Comments","Session","Session Start Date","Visit Start Date","Visit End Date","Nights Deployed","Bait Used","Surveyor","Site Visit Comments","Sample Label","Sample Group","Barb Number","Sample Material","Sample Micro-location","Species Guess","Sample Is Incidental","Species","Species ID Method","Animal ID","Sex","Sample Comment"
"979","Flathead","38D","HR-BA-BS","Hair - barbed wire at bait station",38,11,667525,5467603,-114.69386,49.33813,NA,"Set by quad and checked by truck","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"R. Munro","","15080-9d","d",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate; other?"
"980","Flathead","38D","HR-BA-BS","Hair - barbed wire at bait station",38,11,667525,5467603,-114.69386,49.33813,NA,"Set by quad and checked by truck","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"R. Munro","","15080-1a","a",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"981","Flathead","38D","HR-BA-BS","Hair - barbed wire at bait station",38,11,667525,5467603,-114.69386,49.33813,NA,"Set by quad and checked by truck","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"R. Munro","","15080-7c","c",NA,"HA","W","","N","M-URAR","DNA","Harry","M","sample; Animal ID in 2007 was 15080-3x"
"982","Flathead","38D","HR-BA-BS","Hair - barbed wire at bait station",38,11,667525,5467603,-114.69386,49.33813,NA,"Set by quad and checked by truck","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"R. Munro","","15080-2a","a",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"983","Flathead","39A","HR-BA-BS","Hair - barbed wire at bait station",39,11,673688,5472029,-114.60717,49.37618,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-16",13,NA,"A. Lorincz","bait pile not disturbed","","",NA,"","","","","NULL","","","",""
"984","Flathead","39B","HR-BA-BS","Hair - barbed wire at bait station",39,11,672995,5470034,-114.61758,49.35845,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-29",13,NA,"R. Munro","","15033-3y","y",NA,"HA","T","","N","M-URAM","DNA","","","Xblack; hair on tree just outside site"
"985","Flathead","39B","HR-BA-BS","Hair - barbed wire at bait station",39,11,672995,5470034,-114.61758,49.35845,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-29",13,NA,"R. Munro","","15033-2a","a",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"986","Flathead","39B","HR-BA-BS","Hair - barbed wire at bait station",39,11,672995,5470034,-114.61758,49.35845,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-29",13,NA,"R. Munro","","15033-4x","x",NA,"HA","W","","N","M-URAM","VI","","","Xspecies;"
"987","Flathead","39B","HR-BA-BS","Hair - barbed wire at bait station",39,11,672995,5470034,-114.61758,49.35845,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-29",13,NA,"R. Munro","","15033-1a","a",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"988","Flathead","39B","HR-BA-BS","Hair - barbed wire at bait station",39,11,672995,5470034,-114.61758,49.35845,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-29",13,NA,"R. Munro","","15033-5x","x",NA,"HA","W","","N","MAMMALIA","","","","Xspecies;"
"989","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-11c","c",NA,"HA","W","","N","MAMMALIA","","","","Xbomb;"
"990","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-4a","a",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"991","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-5b","b",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"992","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-6b","b",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"993","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-14s","s",NA,"HA","P","","N","MAMMALIA","","","","Xinadequate;"
"994","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-2a","a",NA,"HA","W","","N","MAMMALIA","","","","Xbomb;"
"995","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-12x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"996","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-3a","a",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"997","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-10c","c",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"998","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-13x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"999","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-8x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1000","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-1a","a",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1001","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-9x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1002","Flathead","39C","HR-BA-BS","Hair - barbed wire at bait station",39,11,675533,5467755,-114.58366,49.33724,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-13",14,NA,"R. Munro","","15054-7x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1003","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-1a","a",NA,"HA","W","M-URAM","N","MAMMALIA","","","","unextracted;"
"1004","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-7c","c",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"1005","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-4b","b",NA,"HA","W","M-URAM","N","MAMMALIA","","","","Xspecies;"
"1006","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-6c","c",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xbomb;"
"1007","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-9d","d",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"1008","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-11s","s",NA,"HA","P","M-URAR","N","M-URAR","DNA","15257-11s","F","sample;"
"1009","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-2a","a",NA,"HA","W","M-URAM","N","M-URAM","DNA","","","Xblack;"
"1010","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-5b","b",NA,"HA","W","M-URAM","N","MAMMALIA","","","","Xbomb;"
"1011","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-10d","d",NA,"HA","W","M-URAR","N","M-URAR","DNA","15257-10d","F","sample;"
"1012","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-3a","a",NA,"HA","W","M-URAM","N","MAMMALIA","","","","unextracted;"
"1013","Flathead","39D","HR-BA-BS","Hair - barbed wire at bait station",39,11,677739,5468267,-114.55309,49.34121,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile disturbed","15257-8v","v",NA,"HA","G","M-URAM","N","M-URAM","DNA","","","Xblack; under 4b"
"1014","Flathead","3A","HR-BA-BS","Hair - barbed wire at bait station",3,11,658440,5500208,-114.80577,49.63362,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-19",18,NA,"A. Lorincz","bait pile not disturbed","15138-3a","a",NA,"HA","W","M-URAR","N","M-URAR","DNA","5712","M","sample; Animal ID in 2007 was 15138-7b"
"1015","Flathead","3A","HR-BA-BS","Hair - barbed wire at bait station",3,11,658440,5500208,-114.80577,49.63362,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-19",18,NA,"A. Lorincz","bait pile not disturbed","15138-8b","b",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"1016","Flathead","3A","HR-BA-BS","Hair - barbed wire at bait station",3,11,658440,5500208,-114.80577,49.63362,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-19",18,NA,"A. Lorincz","bait pile not disturbed","15138-7b","b",NA,"HA","W","M-URAR","N","M-URAR","DNA","5712","M","sample; Animal ID in 2007 was 15138-7b"
"1017","Flathead","3A","HR-BA-BS","Hair - barbed wire at bait station",3,11,658440,5500208,-114.80577,49.63362,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-19",18,NA,"A. Lorincz","bait pile not disturbed","15138-5a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"1018","Flathead","3A","HR-BA-BS","Hair - barbed wire at bait station",3,11,658440,5500208,-114.80577,49.63362,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-19",18,NA,"A. Lorincz","bait pile not disturbed","15138-10s","s",NA,"HA","P","M-URAR","N","M-URAR","DNA","15138-10s","F","sample;"
"1019","Flathead","3A","HR-BA-BS","Hair - barbed wire at bait station",3,11,658440,5500208,-114.80577,49.63362,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-19",18,NA,"A. Lorincz","bait pile not disturbed","15138-2x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1020","Flathead","3A","HR-BA-BS","Hair - barbed wire at bait station",3,11,658440,5500208,-114.80577,49.63362,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-19",18,NA,"A. Lorincz","bait pile not disturbed","15138-1x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1021","Flathead","3A","HR-BA-BS","Hair - barbed wire at bait station",3,11,658440,5500208,-114.80577,49.63362,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-19",18,NA,"A. Lorincz","bait pile not disturbed","15138-6x","x",NA,"HA","W","M-URAR","N","M-URAR","DNA","15138-10s","F","sample;"
"1022","Flathead","3A","HR-BA-BS","Hair - barbed wire at bait station",3,11,658440,5500208,-114.80577,49.63362,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-19",18,NA,"A. Lorincz","bait pile not disturbed","15138-9x","x",NA,"HA","W","M-URAM","N","M-URAM","DNA","","","Xblack;"
"1023","Flathead","3A","HR-BA-BS","Hair - barbed wire at bait station",3,11,658440,5500208,-114.80577,49.63362,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-19",18,NA,"A. Lorincz","bait pile not disturbed","15138-4a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"1024","Flathead","3B","HR-BA-BS","Hair - barbed wire at bait station",3,11,659472,5496226,-114.7931,49.59756,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"J. Minifie","cow disturbance, but bear hair would still be identifiable","14800-2x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1025","Flathead","3B","HR-BA-BS","Hair - barbed wire at bait station",3,11,659472,5496226,-114.7931,49.59756,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"J. Minifie","cow disturbance, but bear hair would still be identifiable","14800-5s","s",NA,"HA","P","","N","MAMMALIA","","","","Xspecies;"
"1026","Flathead","3B","HR-BA-BS","Hair - barbed wire at bait station",3,11,659472,5496226,-114.7931,49.59756,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"J. Minifie","cow disturbance, but bear hair would still be identifiable","14800-3x","x",NA,"HA","W","","N","MAMMALIA","","","","Xspecies;"
"1027","Flathead","3B","HR-BA-BS","Hair - barbed wire at bait station",3,11,659472,5496226,-114.7931,49.59756,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"J. Minifie","cow disturbance, but bear hair would still be identifiable","14800-1x","x",NA,"HA","W","","N","MAMMALIA","","","","Xspecies;"
"1028","Flathead","3B","HR-BA-BS","Hair - barbed wire at bait station",3,11,659472,5496226,-114.7931,49.59756,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"J. Minifie","cow disturbance, but bear hair would still be identifiable","14800-7r","r",NA,"HA","R","","N","MAMMALIA","","","","Xinadequate;"
"1029","Flathead","3B","HR-BA-BS","Hair - barbed wire at bait station",3,11,659472,5496226,-114.7931,49.59756,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"J. Minifie","cow disturbance, but bear hair would still be identifiable","14800-4s","s",NA,"HA","P","","N","MAMMALIA","","","","Xspecies;"
"1030","Flathead","3B","HR-BA-BS","Hair - barbed wire at bait station",3,11,659472,5496226,-114.7931,49.59756,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"J. Minifie","cow disturbance, but bear hair would still be identifiable","14800-6r","r",NA,"HA","R","","N","MAMMALIA","","","","Xspecies;"
"1031","Flathead","3C","HR-BA-BS","Hair - barbed wire at bait station",3,11,656959,5497054,-114.82752,49.60566,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-12",12,NA,"J. Minifie","","14827-3v","v",NA,"HA","G","M-URAR","N","M-URAR","DNA","8848-a","M","sample; Animal ID in 2007 was 14827-1x; under 2x"
"1032","Flathead","3C","HR-BA-BS","Hair - barbed wire at bait station",3,11,656959,5497054,-114.82752,49.60566,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-12",12,NA,"J. Minifie","","14827-1x","x",NA,"HA","W","M-URAR","N","M-URAR","DNA","8848-a","M","sample; Animal ID in 2007 was 14827-1x"
"1033","Flathead","3C","HR-BA-BS","Hair - barbed wire at bait station",3,11,656959,5497054,-114.82752,49.60566,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-12",12,NA,"J. Minifie","","14827-2x","x",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"1034","Flathead","3D","HR-BA-BS","Hair - barbed wire at bait station",3,11,661134,5496255,-114.77011,49.59738,NA,"Set by helicopter and checked by quad","FH2007 Session 4","2007-07-26","2007-07-16","2007-07-26",10,NA,"J. Minifie","","","",NA,"","","","","NULL","","","",""
"1035","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-8a","a",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"1036","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-3x","x",NA,"HA","W","M-URAR","N","M-URAR","DNA","15257-10d","F","sample;"
"1037","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-12x","x",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"1038","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-1x","x",NA,"HA","W","M-URAR","N","M-URAR","DNA","15257-10d","F","sample;"
"1039","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-11x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1040","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-14x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xbomb;"
"1041","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-16s","s",NA,"HA","P","M-URAR","N","MAMMALIA","","","","Xbomb;"
"1042","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-5x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1043","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-10v","v",NA,"HA","G","M-URAR","N","MAMMALIA","","","","Xbomb; under 9a"
"1044","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-2x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xbomb;"
"1045","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-13x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1046","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-4x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1047","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-9a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1048","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-7a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1049","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-15x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1050","Flathead","40D","HR-BA-BS","Hair - barbed wire at bait station",40,11,679872,5468312,-114.52374,49.34098,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-13","2007-07-28",15,NA,"A. Lorincz","bait pile disturbed","15318-6a","a",NA,"HA","W","M-URAR","N","M-URAR","DNA","15257-10d","F","sample;"
"1051","Flathead","47A","HR-BA-BS","Hair - barbed wire at bait station",47,11,642833,5464093,-115.0348,49.31285,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-21",18,NA,"J. Minifie","","14783-1v","v",NA,"HA","G","","N","MAMMALIA","","","","Xspecies;"
"1052","Flathead","47A","HR-BA-BS","Hair - barbed wire at bait station",47,11,642833,5464093,-115.0348,49.31285,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-21",18,NA,"J. Minifie","","14783-2s","s",NA,"HA","P","M-URAR","N","M-URAM","DNA","","","Xblack;"
"1053","Flathead","47B","HR-BA-BS","Hair - barbed wire at bait station",47,11,639483,5460678,-115.08206,49.28293,NA,"Set and checked by helicopter","FH2007 Session 2","2007-06-26","2007-06-18","2007-07-02",14,NA,"A. Lorincz","bait pile not disturbed","15179-5x","x",NA,"HA","W","M-URAM","N","M-URAM","DNA","","","Xblack;"
"1054","Flathead","47B","HR-BA-BS","Hair - barbed wire at bait station",47,11,639483,5460678,-115.08206,49.28293,NA,"Set and checked by helicopter","FH2007 Session 2","2007-06-26","2007-06-18","2007-07-02",14,NA,"A. Lorincz","bait pile not disturbed","15179-2a","a",NA,"HA","W","M-URAM","N","M-URAM","DNA","","","Xblack;"
"1055","Flathead","47B","HR-BA-BS","Hair - barbed wire at bait station",47,11,639483,5460678,-115.08206,49.28293,NA,"Set and checked by helicopter","FH2007 Session 2","2007-06-26","2007-06-18","2007-07-02",14,NA,"A. Lorincz","bait pile not disturbed","15179-4b","b",NA,"HA","W","M-URAM","N","MAMMALIA","","","","Xbomb;"
"1056","Flathead","47B","HR-BA-BS","Hair - barbed wire at bait station",47,11,639483,5460678,-115.08206,49.28293,NA,"Set and checked by helicopter","FH2007 Session 2","2007-06-26","2007-06-18","2007-07-02",14,NA,"A. Lorincz","bait pile not disturbed","15179-3b","b",NA,"HA","W","M-URAM","N","MAMMALIA","","","","unextracted;"
"1057","Flathead","47B","HR-BA-BS","Hair - barbed wire at bait station",47,11,639483,5460678,-115.08206,49.28293,NA,"Set and checked by helicopter","FH2007 Session 2","2007-06-26","2007-06-18","2007-07-02",14,NA,"A. Lorincz","bait pile not disturbed","15179-1a","a",NA,"HA","W","M-URAM","N","MAMMALIA","","","","Xinadequate;"
"1058","Flathead","47C","HR-BA-BS","Hair - barbed wire at bait station",47,11,638228,5462894,-115.09854,49.30313,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-03","2007-07-16",13,NA,"R. Munro","","15065-5a","a",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"1059","Flathead","47C","HR-BA-BS","Hair - barbed wire at bait station",47,11,638228,5462894,-115.09854,49.30313,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-03","2007-07-16",13,NA,"R. Munro","","15065-2x","x",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1060","Flathead","47C","HR-BA-BS","Hair - barbed wire at bait station",47,11,638228,5462894,-115.09854,49.30313,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-03","2007-07-16",13,NA,"R. Munro","","15065-1x","x",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1061","Flathead","47C","HR-BA-BS","Hair - barbed wire at bait station",47,11,638228,5462894,-115.09854,49.30313,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-03","2007-07-16",13,NA,"R. Munro","","15065-4a","a",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
